#name	ftp_path	biosample	species	assembly_level
Ar_sp_GCA_053940885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/940/885/GCA_053940885.1_ASM5394088v1/	SAMN47791168	Archaeoglobus sp.	Contig
Ar_sp_GCA_053990575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/990/575/GCA_053990575.1_ASM5399057v1/	SAMN47791714	Archaeoglobus sp.	Contig
Ar_sp_GCA_053995275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/995/275/GCA_053995275.1_ASM5399527v1/	SAMN47791554	Archaeoglobus sp.	Contig
Ar_sp_GCA_053995975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/995/975/GCA_053995975.1_ASM5399597v1/	SAMN47791534	Archaeoglobus sp.	Contig
Ar_sp_GCA_053996295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/996/295/GCA_053996295.1_ASM5399629v1/	SAMN47791524	Archaeoglobus sp.	Contig
Ar_sp_GCA_054010775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/010/775/GCA_054010775.1_ASM5401077v1/	SAMN49009276	Archaeoglobus sp.	Contig
Ar_sp_GCA_054013595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/013/595/GCA_054013595.1_ASM5401359v1/	SAMN49582879	Archaeoglobus sp.	Contig
Ar_sp_GCA_054037655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/037/655/GCA_054037655.1_ASM5403765v1/	SAMN49581831	Archaeoglobus sp.	Contig
Ar_sp_GCA_054039955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/039/955/GCA_054039955.1_ASM5403995v1/	SAMN49581714	Archaeoglobus sp.	Contig
Ar_sp_GCA_054042625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/042/625/GCA_054042625.1_ASM5404262v1/	SAMN49581581	Archaeoglobus sp.	Contig
Ar_sp_GCA_054043025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/043/025/GCA_054043025.1_ASM5404302v1/	SAMN49581560	Archaeoglobus sp.	Contig
Ar_sp_GCA_055127375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/127/375/GCA_055127375.1_ASM5512737v1/	SAMN50305145	Archaeoglobus sp.	Contig
Ar_sp_GCA_056444825_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/444/825/GCA_056444825.1_ASM5644482v1/	SAMN53236129	Archaeoglobus sp.	Contig
Ar_sp_GCA_056446445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/446/445/GCA_056446445.1_ASM5644644v1/	SAMN53236355	Archaeoglobus sp.	Contig
Ar_sp_GCA_056447365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/447/365/GCA_056447365.1_ASM5644736v1/	SAMN53236308	Archaeoglobus sp.	Contig
Ar_sp_GCA_056448275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/448/275/GCA_056448275.1_ASM5644827v1/	SAMN53236264	Archaeoglobus sp.	Contig
Ar_sulfa_PM70_1_GCF_000385565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/385/565/GCF_000385565.1_ASM38556v1/	SAMN02028569	Archaeoglobus sulfaticallidus	Complete Genome
Ar_ven_GCA_011039865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/039/865/GCA_011039865.1_ASM1103986v1/	SAMN09638297	Archaeoglobus veneficus	Contig
Ar_ven_GCA_011043045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/043/045/GCA_011043045.1_ASM1104304v1/	SAMN09638343	Archaeoglobus veneficus	Contig
Ar_ven_SNP6_GCF_000194625_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/194/625/GCF_000194625.1_ASM19462v1/	SAMN00713598	Archaeoglobus veneficus	Complete Genome
Caldip_suk_SKW1_GCF_052315415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/052/315/415/GCF_052315415.1_ASM5231541v1/	SAMN46771175	Caldiplasma sukawensis	Contig
Caldip_suk_SKW2_GCF_052315375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/052/315/375/GCF_052315375.1_ASM5231537v1/	SAMN46771176	Caldiplasma sukawensis	Contig
Caldis_lag_DSM_15908_GCF_000317795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/795/GCF_000317795.1_ASM31779v1/	SAMN02261426	Caldisphaera lagunensis	Complete Genome
Caldis_sp_GCA_002877795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/877/795/GCA_002877795.1_ASM287779v1/	SAMN08107329	Caldisphaera sp.	Contig
Caldis_sp_GCA_002877855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/877/855/GCA_002877855.1_ASM287785v1/	SAMN08107328	Caldisphaera sp.	Contig
Caldis_sp_GCA_002878225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/878/225/GCA_002878225.1_ASM287822v1/	SAMN08107299	Caldisphaera sp.	Contig
Caldis_sp_GCA_002878235_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/878/235/GCA_002878235.1_ASM287823v1/	SAMN08107300	Caldisphaera sp.	Contig
Caldis_sp_GCA_023256325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/256/325/GCA_023256325.1_ASM2325632v1/	SAMN17914442	Caldisphaera sp.	Scaffold
Caldis_sp_GCA_030756735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/756/735/GCA_030756735.1_ASM3075673v1/	SAMN36845329	Caldisphaera sp.	Contig
Caldis_sp_GCA_039793885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/793/885/GCA_039793885.1_ASM3979388v1/	SAMN39982125	Caldisphaera sp.	Scaffold
Caldis_sp_GCA_046533495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/533/495/GCA_046533495.1_ASM4653349v1/	SAMN37494502	Caldisphaera sp.	Contig
Caldis_sp_GCA_046534055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/534/055/GCA_046534055.1_ASM4653405v1/	SAMN37494474	Caldisphaera sp.	Contig
Caldis_sp_GCA_046534335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/534/335/GCA_046534335.1_ASM4653433v1/	SAMN37494460	Caldisphaera sp.	Contig
Caldis_sp_GCA_046536515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/536/515/GCA_046536515.1_ASM4653651v1/	SAMN37494437	Caldisphaera sp.	Contig
Caldis_sp_GCA_046536975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/536/975/GCA_046536975.1_ASM4653697v1/	SAMN37494414	Caldisphaera sp.	Contig
Caldis_sp_GCA_049965955_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/965/955/GCA_049965955.1_ASM4996595v1/	SAMN47003756	Caldisphaera sp.	Scaffold
Caldis_sp_GCA_049966135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/966/135/GCA_049966135.1_ASM4996613v1/	SAMN47003747	Caldisphaera sp.	Scaffold
Caldis_sp_GCA_049966615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/966/615/GCA_049966615.1_ASM4996661v1/	SAMN47003376	Caldisphaera sp.	Scaffold
Caldis_sp_GCA_049971805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/971/805/GCA_049971805.1_ASM4997180v1/	SAMN47003126	Caldisphaera sp.	Scaffold
Caldis_sp_GCA_049974385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/974/385/GCA_049974385.1_ASM4997438v1/	SAMN47003075	Caldisphaera sp.	Scaffold
Caldis_sp_GCA_049976485_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/976/485/GCA_049976485.1_ASM4997648v1/	SAMN47003055	Caldisphaera sp.	Scaffold
Caldiv_maq_IC_167_GCF_000018305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/305/GCF_000018305.1_ASM1830v1/	SAMN00623034	Caldivirga maquilingensis	Complete Genome
Caldiv_sp_GCA_001515805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/515/805/GCA_001515805.1_ASM151580v1/	SAMN04045692	Caldivirga sp.	Scaffold
Caldiv_sp_GCA_001515815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/515/815/GCA_001515815.1_ASM151581v1/	SAMN04045691	Caldivirga sp.	Scaffold
Caldiv_sp_GCA_001516725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/516/725/GCA_001516725.1_ASM151672v1/	SAMN04045693	Caldivirga sp.	Scaffold
Caldiv_sp_GCA_002506515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/506/515/GCA_002506515.1_ASM250651v1/	SAMN06027409	Caldivirga sp.	Scaffold
Caldiv_sp_GCA_009903815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/903/815/GCA_009903815.1_ASM990381v1/	SAMN13824556	Caldivirga sp.	Contig
Caldiv_sp_GCA_023256255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/256/255/GCA_023256255.1_ASM2325625v1/	SAMN17914447	Caldivirga sp.	Scaffold
Caldiv_sp_GCA_028275645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/275/645/GCA_028275645.1_ASM2827564v1/	SAMN32179835	Caldivirga sp.	Contig
Caldiv_sp_GCA_028275865_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/275/865/GCA_028275865.1_ASM2827586v1/	SAMN32179823	Caldivirga sp.	Contig
Caldiv_sp_GCA_028276645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/276/645/GCA_028276645.1_ASM2827664v1/	SAMN32179646	Caldivirga sp.	Contig
Caldiv_sp_GCA_028276985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/276/985/GCA_028276985.1_ASM2827698v1/	SAMN32179626	Caldivirga sp.	Contig
Caldiv_sp_GCA_032249515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/249/515/GCA_032249515.1_ASM3224951v1/	SAMN37115058	Caldivirga sp.	Contig
Caldiv_sp_GCA_039793745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/793/745/GCA_039793745.1_ASM3979374v1/	SAMN39982126	Caldivirga sp.	Scaffold
Caldiv_sp_GCA_046533355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/533/355/GCA_046533355.1_ASM4653335v1/	SAMN37494509	Caldivirga sp.	Contig
Caldiv_sp_GCA_046533615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/533/615/GCA_046533615.1_ASM4653361v1/	SAMN37494495	Caldivirga sp.	Contig
Caldiv_sp_GCA_046533675_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/533/675/GCA_046533675.1_ASM4653367v1/	SAMN37494494	Caldivirga sp.	Contig
Caldiv_sp_GCA_046533855_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/533/855/GCA_046533855.1_ASM4653385v1/	SAMN37494484	Caldivirga sp.	Contig
Caldiv_sp_GCA_046534165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/534/165/GCA_046534165.1_ASM4653416v1/	SAMN37494468	Caldivirga sp.	Contig
Caldiv_sp_GCA_046534215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/534/215/GCA_046534215.1_ASM4653421v1/	SAMN37494465	Caldivirga sp.	Contig
Caldiv_sp_GCA_046534515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/534/515/GCA_046534515.1_ASM4653451v1/	SAMN37494451	Caldivirga sp.	Contig
Caldiv_sp_GCA_046536335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/536/335/GCA_046536335.1_ASM4653633v1/	SAMN37494445	Caldivirga sp.	Contig
Caldiv_sp_GCA_046536455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/536/455/GCA_046536455.1_ASM4653645v1/	SAMN37494444	Caldivirga sp.	Contig
Caldiv_sp_GCA_046536655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/536/655/GCA_046536655.1_ASM4653665v1/	SAMN37494430	Caldivirga sp.	Contig
Caldiv_sp_GCA_046536915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/536/915/GCA_046536915.1_ASM4653691v1/	SAMN37494419	Caldivirga sp.	Contig
Caldiv_sp_GCA_046537135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/537/135/GCA_046537135.1_ASM4653713v1/	SAMN37494405	Caldivirga sp.	Contig
Caldiv_sp_GCA_046537195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/537/195/GCA_046537195.1_ASM4653719v1/	SAMN37494404	Caldivirga sp.	Contig
Caldiv_sp_GCA_046537275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/537/275/GCA_046537275.1_ASM4653727v1/	SAMN37494399	Caldivirga sp.	Contig
Caldiv_sp_GCA_049966195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/966/195/GCA_049966195.1_ASM4996619v1/	SAMN47003744	Caldivirga sp.	Contig
Caldiv_sp_GCA_049973695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/973/695/GCA_049973695.1_ASM4997369v1/	SAMN47003091	Caldivirga sp.	Scaffold
Caldiv_sp_GCA_049976265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/976/265/GCA_049976265.1_ASM4997626v1/	SAMN47003065	Caldivirga sp.	Contig
Caldiv_sp_GCA_053497715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/497/715/GCA_053497715.1_ASM5349771v1/	SAMN51250966	Caldivirga sp.	Contig
Caldiv_sp_GCA_053498355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/498/355/GCA_053498355.1_ASM5349835v1/	SAMN51250934	Caldivirga sp.	Contig
Caldiv_sp_MU80_GCA_001663375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/663/375/GCA_001663375.1_ASM166337v1/	SAMN03580834	Caldivirga sp.	Contig
Caldo_nob_JCM_13516_GCA_055389385_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/389/385/GCA_055389385.1_ASM5538938v1/	SAMD00887409	Caldococcus noboribetus	Complete Genome
Candidatus_Acidianus_copahuensis_ALE1_GCF_000632495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/632/495/GCF_000632495.1_AciCop1.0/	SAMN02679956	Candidatus Acidianus copahuensis	Contig
CAcidi_manc_GCA_015121965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/121/965/GCA_015121965.1_ASM1512196v1/	SAMN16278829	Candidatus Acidifodinimicrobium mancum	Scaffold
CAcidi_manc_GCA_015122025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/122/025/GCA_015122025.1_ASM1512202v1/	SAMN16279525	Candidatus Acidifodinimicrobium mancum	Contig
CAcidi_manc_GCA_015122035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/122/035/GCA_015122035.1_ASM1512203v1/	SAMN16279541	Candidatus Acidifodinimicrobium mancum	Scaffold
CAcidi_manc_GCA_015122065_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/122/065/GCA_015122065.1_ASM1512206v1/	SAMN16287645	Candidatus Acidifodinimicrobium mancum	Scaffold
CAcidi_manc_GCA_015122075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/122/075/GCA_015122075.1_ASM1512207v1/	SAMN16287646	Candidatus Acidifodinimicrobium mancum	Contig
CAcidi_sp_GCA_049965335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/965/335/GCA_049965335.1_ASM4996533v1/	SAMN47003779	Candidatus Acidifodinimicrobium sp.	Scaffold
CAcidi_sp_GCA_049967035_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/967/035/GCA_049967035.1_ASM4996703v1/	SAMN47003357	Candidatus Acidifodinimicrobium sp.	Scaffold
CAcidi_sp_GCA_049967895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/967/895/GCA_049967895.1_ASM4996789v1/	SAMN47003313	Candidatus Acidifodinimicrobium sp.	Scaffold
CAcidu_boo_GCA_011372225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/372/225/GCA_011372225.1_ASM1137222v1/	SAMN09638878	Candidatus Aciduliprofundum boonei	Contig
CAcidu_boo_GCA_013329755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/329/755/GCA_013329755.1_ASM1332975v1/	SAMN13193044	Candidatus Aciduliprofundum boonei	Scaffold
CAcidu_boo_GCA_015520595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/520/595/GCA_015520595.1_ASM1552059v1/	SAMN12837331	Candidatus Aciduliprofundum boonei	Contig
CAcidu_boo_GCA_015520815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/520/815/GCA_015520815.1_ASM1552081v1/	SAMN12837321	Candidatus Aciduliprofundum boonei	Contig
CAcidu_boo_GCA_015521405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/521/405/GCA_015521405.1_ASM1552140v1/	SAMN12837290	Candidatus Aciduliprofundum boonei	Contig
CAcidu_boo_GCA_015523095_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/523/095/GCA_015523095.1_ASM1552309v1/	SAMN12837209	Candidatus Aciduliprofundum boonei	Contig
CAcidu_boo_GCA_054012075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/012/075/GCA_054012075.1_ASM5401207v1/	SAMN49583255	Candidatus Aciduliprofundum boonei	Contig
CAcidu_boo_T469_GCA_000151085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/151/085/GCA_000151085.1_ASM15108v1/	SAMN02436315	Candidatus Aciduliprofundum boonei	Scaffold
CAcidu_boo_T469_GCF_000025665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/665/GCF_000025665.1_ASM2566v1/	SAMN02598523	Candidatus Aciduliprofundum boonei	Complete Genome
CAcidu_sp_GCA_002010375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/010/375/GCA_002010375.1_ASM201037v1/	SAMN06226361	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_002011395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/011/395/GCA_002011395.1_ASM201139v1/	SAMN06226362	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_002878135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/878/135/GCA_002878135.1_ASM287813v1/	SAMN08107308	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_011042535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/042/535/GCA_011042535.1_ASM1104253v1/	SAMN09638282	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_015520565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/520/565/GCA_015520565.1_ASM1552056v1/	SAMN12837333	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_015523135_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/523/135/GCA_015523135.1_ASM1552313v1/	SAMN12837205	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_026995655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/995/655/GCA_026995655.1_ASM2699565v1/	SAMN27360596	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_026995975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/995/975/GCA_026995975.1_ASM2699597v1/	SAMN27360573	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_027042475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/042/475/GCA_027042475.1_ASM2704247v1/	SAMN27359286	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_027045345_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/045/345/GCA_027045345.1_ASM2704534v1/	SAMN27359120	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_027051975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/051/975/GCA_027051975.1_ASM2705197v1/	SAMN27359266	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_027055175_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/055/175/GCA_027055175.1_ASM2705517v1/	SAMN27359449	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_027074585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/074/585/GCA_027074585.1_ASM2707458v1/	SAMN27358506	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_027075445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/075/445/GCA_027075445.1_ASM2707544v1/	SAMN27358477	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_027076115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/076/115/GCA_027076115.1_ASM2707611v1/	SAMN27358636	Candidatus Aciduliprofundum sp.	Scaffold
CAcidu_sp_GCA_053997565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/053/997/565/GCA_053997565.1_ASM5399756v1/	SAMN47791491	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_054002635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/002/635/GCA_054002635.1_ASM5400263v1/	SAMN49582525	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_054020775_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/020/775/GCA_054020775.1_ASM5402077v1/	SAMN49583184	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_054024575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/024/575/GCA_054024575.1_ASM5402457v1/	SAMN49583039	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_054037875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/037/875/GCA_054037875.1_ASM5403787v1/	SAMN49581819	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_054040655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/040/655/GCA_054040655.1_ASM5404065v1/	SAMN49581679	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_GCA_054041575_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/041/575/GCA_054041575.1_ASM5404157v1/	SAMN49581632	Candidatus Aciduliprofundum sp.	Contig
CAcidu_sp_HYA1_GCA_056175085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/175/085/GCA_056175085.1_ASM5617508v1/	SAMN56484957	Candidatus Aciduliprofundum sp.	Complete Genome
CAcidu_sp_MAR08_339_GCA_000327505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/327/505/GCA_000327505.1_ASM32750v1/	SAMN02261429	Candidatus Aciduliprofundum sp.	Complete Genome
CAe_sp_GCA_020724205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/724/205/GCA_020724205.1_ASM2072420v1/	SAMN22209318	Candidatus Aenigmatarchaeum sp.	Scaffold
CAe_sp_GCA_020724245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/724/245/GCA_020724245.1_ASM2072424v1/	SAMN22209317	Candidatus Aenigmatarchaeum sp.	Scaffold
CAf_iri_GCA_034190545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/190/545/GCA_034190545.1_ASM3419054v1/	SAMN38347930	Candidatus Afararchaeum irisae	Scaffold
CAlk_liq_GCA_029259535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/259/535/GCA_029259535.1_ASM2925953v1/	SAMN29995625	Candidatus Alkanophaga liquidiphilum	Scaffold
CAlk_liq_GCF_053996935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/053/996/935/GCF_053996935.1_ASM5399693v1/	SAMN47791507	Candidatus Alkanophaga liquidiphilum	Contig
CAlk_vola_GCA_029259545_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/259/545/GCA_029259545.1_ASM2925954v1/	SAMN29995624	Candidatus Alkanophaga volatiphilum	Scaffold
CAlt_hami_GCA_009992525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/992/525/GCA_009992525.1_ASM999252v1/	SAMN13287421	Candidatus Altarchaeum hamiconexum	Scaffold
CAlt_hami_GCA_009992655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/992/655/GCA_009992655.1_ASM999265v1/	SAMN13287415	Candidatus Altarchaeum hamiconexum	Scaffold
CAlt_hami_GCA_009995055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/995/055/GCA_009995055.1_ASM999505v1/	SAMN13287290	Candidatus Altarchaeum hamiconexum	Scaffold
CAlt_hami_GCA_009995255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/995/255/GCA_009995255.1_ASM999525v1/	SAMN13287281	Candidatus Altarchaeum hamiconexum	Scaffold
CAlt_hami_GCA_018260715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/260/715/GCA_018260715.1_ASM1826071v1/	SAMN18220766	Candidatus Altarchaeum hamiconexum	Scaffold
CAlt_sp_GCA_001873845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/873/845/GCA_001873845.1_ASM187384v1/	SAMN04328315	Candidatus Altarchaeum sp.	Scaffold
CAlt_sp_GCA_002762655_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/762/655/GCA_002762655.1_ASM276265v1/	SAMN06659547	Candidatus Altarchaeum sp.	Scaffold
CAlt_sp_GCA_002783845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/783/845/GCA_002783845.1_ASM278384v1/	SAMN06659903	Candidatus Altarchaeum sp.	Scaffold
CAlt_sp_GCA_002785505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/785/505/GCA_002785505.1_ASM278550v1/	SAMN06659185	Candidatus Altarchaeum sp.	Scaffold
CAlt_sp_GCA_002789105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/789/105/GCA_002789105.1_ASM278910v1/	SAMN06660013	Candidatus Altarchaeum sp.	Scaffold
CAlt_sp_GCA_002791795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/791/795/GCA_002791795.1_ASM279179v1/	SAMN06659791	Candidatus Altarchaeum sp.	Scaffold
CAlt_sp_GCA_018260615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/260/615/GCA_018260615.1_ASM1826061v1/	SAMN18220775	Candidatus Altarchaeum sp.	Scaffold
